date,state,price_wti
2001-06,WY,27.59904761904762
2001-07,AK,26.4247619047619
2001-07,AL,26.4247619047619
2001-07,AR,26.4247619047619
2001-07,AZ,26.4247619047619
2001-07,CA,26.4247619047619
2001-07,CO,26.4247619047619
2001-07,CT,26.4247619047619
2001-07,DC,26.4247619047619
2001-07,DE,26.4247619047619
2001-07,FL,26.4247619047619
2001-07,GA,26.4247619047619
2001-07,HI,26.4247619047619
2001-07,IA,26.4247619047619
2001-07,ID,26.4247619047619
2001-07,IL,26.4247619047619
2001-07,IN,26.4247619047619
2001-07,KS,26.4247619047619
2001-07,KY,26.4247619047619
2001-07,LA,26.4247619047619
2001-07,MA,26.4247619047619
2001-07,MD,26.4247619047619
2001-07,ME,26.4247619047619
2001-07,MI,26.4247619047619
2001-07,MN,26.4247619047619
2001-07,MO,26.4247619047619
2001-07,MS,26.4247619047619
2001-07,MT,26.4247619047619
2001-07,NC,26.4247619047619
2001-07,ND,26.4247619047619
2001-07,NE,26.4247619047619
2001-07,NH,26.4247619047619
2001-07,NJ,26.4247619047619
2001-07,NM,26.4247619047619
2001-07,NV,26.4247619047619
2001-07,NY,26.4247619047619
2001-07,OH,26.4247619047619
2001-07,OK,26.4247619047619
2001-07,OR,26.4247619047619
2001-07,PA,26.4247619047619
2001-07,RI,26.4247619047619
2001-07,SC,26.4247619047619
2001-07,SD,26.4247619047619
2001-07,TN,26.4247619047619
2001-07,TX,26.4247619047619
2001-07,UT,26.4247619047619
2001-07,VA,26.4247619047619
2001-07,VT,26.4247619047619
2001-07,WA,26.4247619047619
2001-07,WI,26.4247619047619
2001-07,WV,26.4247619047619
2001-07,WY,26.4247619047619
2001-08,AK,27.37391304347826
2001-08,AL,27.37391304347826
2001-08,AR,27.37391304347826
2001-08,AZ,27.37391304347826
2001-08,CA,27.37391304347826
2001-08,CO,27.37391304347826
2001-08,CT,27.37391304347826
2001-08,DC,27.37391304347826
2001-08,DE,27.37391304347826
2001-08,FL,27.37391304347826
2001-08,GA,27.37391304347826
2001-08,HI,27.37391304347826
2001-08,IA,27.37391304347826
2001-08,ID,27.37391304347826
2001-08,IL,27.37391304347826
2001-08,IN,27.37391304347826
2001-08,KS,27.37391304347826
2001-08,KY,27.37391304347826
2001-08,LA,27.37391304347826
2001-08,MA,27.37391304347826
2001-08,MD,27.37391304347826
2001-08,ME,27.37391304347826
2001-08,MI,27.37391304347826
2001-08,MN,27.37391304347826
2001-08,MO,27.37391304347826
2001-08,MS,27.37391304347826
2001-08,MT,27.37391304347826
2001-08,NC,27.37391304347826
2001-08,ND,27.37391304347826
2001-08,NE,27.37391304347826
2001-08,NH,27.37391304347826
2001-08,NJ,27.37391304347826
2001-08,NM,27.37391304347826
2001-08,NV,27.37391304347826
2001-08,NY,27.37391304347826
2001-08,OH,27.37391304347826
2001-08,OK,27.37391304347826
2001-08,OR,27.37391304347826
2001-08,PA,27.37391304347826
2001-08,RI,27.37391304347826
2001-08,SC,27.37391304347826
2001-08,SD,27.37391304347826
2001-08,TN,27.37391304347826
2001-08,TX,27.37391304347826
2001-08,UT,27.37391304347826
2001-08,VA,27.37391304347826
2001-08,VT,27.37391304347826
2001-08,WA,27.37391304347826
2001-08,WI,27.37391304347826
2001-08,WV,27.37391304347826
2001-08,WY,27.37391304347826
2001-09,AK,26.199473684210528
2001-09,AL,26.199473684210528
2001-09,AR,26.199473684210528
2001-09,AZ,26.199473684210528
2001-09,CA,26.199473684210528
2001-09,CO,26.199473684210528
2001-09,CT,26.199473684210528
2001-09,DC,26.199473684210528
2001-09,DE,26.199473684210528
2001-09,FL,26.199473684210528
2001-09,GA,26.199473684210528
2001-09,HI,26.199473684210528
2001-09,IA,26.199473684210528
2001-09,ID,26.199473684210528
2001-09,IL,26.199473684210528
2001-09,IN,26.199473684210528
2001-09,KS,26.199473684210528
2001-09,KY,26.199473684210528
2001-09,LA,26.199473684210528
2001-09,MA,26.199473684210528
2001-09,MD,26.199473684210528
2001-09,ME,26.199473684210528
2001-09,MI,26.199473684210528
2001-09,MN,26.199473684210528
2001-09,MO,26.199473684210528
2001-09,MS,26.199473684210528
2001-09,MT,26.199473684210528
2001-09,NC,26.199473684210528
2001-09,ND,26.199473684210528
2001-09,NE,26.199473684210528
2001-09,NH,26.199473684210528
2001-09,NJ,26.199473684210528
2001-09,NM,26.199473684210528
2001-09,NV,26.199473684210528
2001-09,NY,26.199473684210528
2001-09,OH,26.199473684210528
2001-09,OK,26.199473684210528
2001-09,OR,26.199473684210528
2001-09,PA,26.199473684210528
2001-09,RI,26.199473684210528
2001-09,SC,26.199473684210528
2001-09,SD,26.199473684210528
2001-09,TN,26.199473684210528
2001-09,TX,26.199473684210528
2001-09,UT,26.199473684210528
2001-09,VA,26.199473684210528
2001-09,VT,26.199473684210528
2001-09,WA,26.199473684210528
2001-09,WI,26.199473684210528
2001-09,WV,26.199473684210528
2001-09,WY,26.199473684210528
2001-10,AK,22.169565217391302
2001-10,AL,22.169565217391302
2001-10,AR,22.169565217391302
2001-10,AZ,22.169565217391302
2001-10,CA,22.169565217391302
2001-10,CO,22.169565217391302
2001-10,CT,22.169565217391302
2001-10,DC,22.169565217391302
2001-10,DE,22.169565217391302
2001-10,FL,22.169565217391302
2001-10,GA,22.169565217391302
2001-10,HI,22.169565217391302
2001-10,IA,22.169565217391302
2001-10,ID,22.169565217391302
2001-10,IL,22.169565217391302
2001-10,IN,22.169565217391302
2001-10,KS,22.169565217391302
2001-10,KY,22.169565217391302
2001-10,LA,22.169565217391302
2001-10,MA,22.169565217391302
2001-10,MD,22.169565217391302
2001-10,ME,22.169565217391302
2001-10,MI,22.169565217391302
2001-10,MN,22.169565217391302
2001-10,MO,22.169565217391302
2001-10,MS,22.169565217391302
2001-10,MT,22.169565217391302
2001-10,NC,22.169565217391302
2001-10,ND,22.169565217391302
2001-10,NE,22.169565217391302
2001-10,NH,22.169565217391302
2001-10,NJ,22.169565217391302
2001-10,NM,22.169565217391302
2001-10,NV,22.169565217391302
2001-10,NY,22.169565217391302
2001-10,OH,22.169565217391302
2001-10,OK,22.169565217391302
2001-10,OR,22.169565217391302
2001-10,PA,22.169565217391302
2001-10,RI,22.169565217391302
2001-10,SC,22.169565217391302
2001-10,SD,22.169565217391302
2001-10,TN,22.169565217391302
2001-10,TX,22.169565217391302
2001-10,UT,22.169565217391302
2001-10,VA,22.169565217391302
2001-10,VT,22.169565217391302
2001-10,WA,22.169565217391302
2001-10,WI,22.169565217391302
2001-10,WV,22.169565217391302
2001-10,WY,22.169565217391302
2001-11,AK,19.634999999999998
2001-11,AL,19.634999999999998
2001-11,AR,19.634999999999998
2001-11,AZ,19.634999999999998
2001-11,CA,19.634999999999998
2001-11,CO,19.634999999999998
2001-11,CT,19.634999999999998
2001-11,DC,19.634999999999998
2001-11,DE,19.634999999999998
2001-11,FL,19.634999999999998
2001-11,GA,19.634999999999998
2001-11,HI,19.634999999999998
2001-11,IA,19.634999999999998
2001-11,ID,19.634999999999998
2001-11,IL,19.634999999999998
2001-11,IN,19.634999999999998
2001-11,KS,19.634999999999998
2001-11,KY,19.634999999999998
2001-11,LA,19.634999999999998
2001-11,MA,19.634999999999998
2001-11,MD,19.634999999999998
2001-11,ME,19.634999999999998
2001-11,MI,19.634999999999998
2001-11,MN,19.634999999999998
2001-11,MO,19.634999999999998
2001-11,MS,19.634999999999998
2001-11,MT,19.634999999999998
2001-11,NC,19.634999999999998
2001-11,ND,19.634999999999998
2001-11,NE,19.634999999999998
2001-11,NH,19.634999999999998
2001-11,NJ,19.634999999999998
2001-11,NM,19.634999999999998
2001-11,NV,19.634999999999998
2001-11,NY,19.634999999999998
2001-11,OH,19.634999999999998
2001-11,OK,19.634999999999998
2001-11,OR,19.634999999999998
2001-11,PA,19.634999999999998
2001-11,RI,19.634999999999998
2001-11,SC,19.634999999999998
2001-11,SD,19.634999999999998
2001-11,TN,19.634999999999998
2001-11,TX,19.634999999999998
2001-11,UT,19.634999999999998
2001-11,VA,19.634999999999998
2001-11,VT,19.634999999999998
2001-11,WA,19.634999999999998
2001-11,WI,19.634999999999998
2001-11,WV,19.634999999999998
2001-11,WY,19.634999999999998
2001-12,AK,19.388947368421054
2001-12,AL,19.388947368421054
2001-12,AR,19.388947368421054
2001-12,AZ,19.388947368421054
2001-12,CA,19.388947368421054
2001-12,CO,19.388947368421054
2001-12,CT,19.388947368421054
2001-12,DC,19.388947368421054
2001-12,DE,19.388947368421054
2001-12,FL,19.388947368421054
2001-12,GA,19.388947368421054
2001-12,HI,19.388947368421054
2001-12,IA,19.388947368421054
2001-12,ID,19.388947368421054
2001-12,IL,19.388947368421054
2001-12,IN,19.388947368421054
2001-12,KS,19.388947368421054
2001-12,KY,19.388947368421054
2001-12,LA,19.388947368421054
2001-12,MA,19.388947368421054
2001-12,MD,19.388947368421054
2001-12,ME,19.388947368421054
2001-12,MI,19.388947368421054
2001-12,MN,19.388947368421054
2001-12,MO,19.388947368421054
2001-12,MS,19.388947368421054
2001-12,MT,19.388947368421054
2001-12,NC,19.388947368421054
2001-12,ND,19.388947368421054
2001-12,NE,19.388947368421054
2001-12,NH,19.388947368421054
2001-12,NJ,19.388947368421054
2001-12,NM,19.388947368421054
2001-12,NV,19.388947368421054
2001-12,NY,19.388947368421054
2001-12,OH,19.388947368421054
2001-12,OK,19.388947368421054
2001-12,OR,19.388947368421054
2001-12,PA,19.388947368421054
2001-12,RI,19.388947368421054
2001-12,SC,19.388947368421054
2001-12,SD,19.388947368421054
2001-12,TN,19.388947368421054
2001-12,TX,19.388947368421054
2001-12,UT,19.388947368421054
2001-12,VA,19.388947368421054
2001-12,VT,19.388947368421054
2001-12,WA,19.388947368421054
2001-12,WI,19.388947368421054
2001-12,WV,19.388947368421054
2001-12,WY,19.388947368421054
2002-01,AK,19.714761904761904
2002-01,AL,19.714761904761904
2002-01,AR,19.714761904761904
2002-01,AZ,19.714761904761904
2002-01,CA,19.714761904761904
2002-01,CO,19.714761904761904
2002-01,CT,19.714761904761904
2002-01,DC,19.714761904761904
2002-01,DE,19.714761904761904
2002-01,FL,19.714761904761904
2002-01,GA,19.714761904761904
2002-01,HI,19.714761904761904
2002-01,IA,19.714761904761904
2002-01,ID,19.714761904761904
2002-01,IL,19.714761904761904
2002-01,IN,19.714761904761904
2002-01,KS,19.714761904761904
2002-01,KY,19.714761904761904
2002-01,LA,19.714761904761904
2002-01,MA,19.714761904761904
2002-01,MD,19.714761904761904
2002-01,ME,19.714761904761904
2002-01,MI,19.714761904761904
2002-01,MN,19.714761904761904
2002-01,MO,19.714761904761904
2002-01,MS,19.714761904761904
2002-01,MT,19.714761904761904
2002-01,NC,19.714761904761904
2002-01,ND,19.714761904761904
2002-01,NE,19.714761904761904
2002-01,NH,19.714761904761904
2002-01,NJ,19.714761904761904
2002-01,NM,19.714761904761904
2002-01,NV,19.714761904761904
2002-01,NY,19.714761904761904
2002-01,OH,19.714761904761904
2002-01,OK,19.714761904761904
2002-01,OR,19.714761904761904
2002-01,PA,19.714761904761904
2002-01,RI,19.714761904761904
2002-01,SC,19.714761904761904
2002-01,SD,19.714761904761904
2002-01,TN,19.714761904761904
2002-01,TX,19.714761904761904
2002-01,UT,19.714761904761904
2002-01,VA,19.714761904761904
2002-01,VT,19.714761904761904
2002-01,WA,19.714761904761904
2002-01,WI,19.714761904761904
2002-01,WV,19.714761904761904
2002-01,WY,19.714761904761904
2002-02,AK,20.723684210526315
2002-02,AL,20.723684210526315
2002-02,AR,20.723684210526315
2002-02,AZ,20.723684210526315
2002-02,CA,20.723684210526315
2002-02,CO,20.723684210526315
2002-02,CT,20.723684210526315
2002-02,DC,20.723684210526315
2002-02,DE,20.723684210526315
2002-02,FL,20.723684210526315
2002-02,GA,20.723684210526315
2002-02,HI,20.723684210526315
2002-02,IA,20.723684210526315
2002-02,ID,20.723684210526315
2002-02,IL,20.723684210526315
2002-02,IN,20.723684210526315
2002-02,KS,20.723684210526315
2002-02,KY,20.723684210526315
2002-02,LA,20.723684210526315
2002-02,MA,20.723684210526315
2002-02,MD,20.723684210526315
2002-02,ME,20.723684210526315
2002-02,MI,20.723684210526315
2002-02,MN,20.723684210526315
2002-02,MO,20.723684210526315
2002-02,MS,20.723684210526315
2002-02,MT,20.723684210526315
2002-02,NC,20.723684210526315
2002-02,ND,20.723684210526315
2002-02,NE,20.723684210526315
2002-02,NH,20.723684210526315
2002-02,NJ,20.723684210526315
2002-02,NM,20.723684210526315
2002-02,NV,20.723684210526315
2002-02,NY,20.723684210526315
2002-02,OH,20.723684210526315
2002-02,OK,20.723684210526315
2002-02,OR,20.723684210526315
2002-02,PA,20.723684210526315
2002-02,RI,20.723684210526315
2002-02,SC,20.723684210526315
2002-02,SD,20.723684210526315
2002-02,TN,20.723684210526315
2002-02,TX,20.723684210526315
2002-02,UT,20.723684210526315
2002-02,VA,20.723684210526315
2002-02,VT,20.723684210526315
2002-02,WA,20.723684210526315
2002-02,WI,20.723684210526315
2002-02,WV,20.723684210526315
2002-02,WY,20.723684210526315
2002-03,AK,24.531
2002-03,AL,24.531
2002-03,AR,24.531
2002-03,AZ,24.531
2002-03,CA,24.531
2002-03,CO,24.531
2002-03,CT,24.531
2002-03,DC,24.531
2002-03,DE,24.531
2002-03,FL,24.531
2002-03,GA,24.531
2002-03,HI,24.531
2002-03,IA,24.531
2002-03,ID,24.531
2002-03,IL,24.531
2002-03,IN,24.531
2002-03,KS,24.531
2002-03,KY,24.531
2002-03,LA,24.531
2002-03,MA,24.531
2002-03,MD,24.531
2002-03,ME,24.531
2002-03,MI,24.531
2002-03,MN,24.531
2002-03,MO,24.531
2002-03,MS,24.531
2002-03,MT,24.531
2002-03,NC,24.531
2002-03,ND,24.531
2002-03,NE,24.531
2002-03,NH,24.531
2002-03,NJ,24.531
2002-03,NM,24.531
2002-03,NV,24.531
2002-03,NY,24.531
2002-03,OH,24.531
2002-03,OK,24.531
2002-03,OR,24.531
2002-03,PA,24.531
2002-03,RI,24.531
2002-03,SC,24.531
2002-03,SD,24.531
2002-03,TN,24.531
2002-03,TX,24.531
2002-03,UT,24.531
2002-03,VA,24.531
2002-03,VT,24.531
2002-03,WA,24.531
2002-03,WI,24.531
2002-03,WV,24.531
2002-03,WY,24.531
2002-04,AK,26.179090909090913
2002-04,AL,26.179090909090913
2002-04,AR,26.179090909090913
2002-04,AZ,26.179090909090913
2002-04,CA,26.179090909090913
2002-04,CO,26.179090909090913
2002-04,CT,26.179090909090913
2002-04,DC,26.179090909090913
2002-04,DE,26.179090909090913
2002-04,FL,26.179090909090913
2002-04,GA,26.179090909090913
2002-04,HI,26.179090909090913
2002-04,IA,26.179090909090913
2002-04,ID,26.179090909090913
2002-04,IL,26.179090909090913
2002-04,IN,26.179090909090913
2002-04,KS,26.179090909090913
2002-04,KY,26.179090909090913
2002-04,LA,26.179090909090913
2002-04,MA,26.179090909090913
2002-04,MD,26.179090909090913
2002-04,ME,26.179090909090913
2002-04,MI,26.179090909090913
2002-04,MN,26.179090909090913
2002-04,MO,26.179090909090913
2002-04,MS,26.179090909090913
2002-04,MT,26.179090909090913
2002-04,NC,26.179090909090913
2002-04,ND,26.179090909090913
2002-04,NE,26.179090909090913
2002-04,NH,26.179090909090913
2002-04,NJ,26.179090909090913
2002-04,NM,26.179090909090913
2002-04,NV,26.179090909090913
2002-04,NY,26.179090909090913
2002-04,OH,26.179090909090913
2002-04,OK,26.179090909090913
2002-04,OR,26.179090909090913
2002-04,PA,26.179090909090913
2002-04,RI,26.179090909090913
2002-04,SC,26.179090909090913
2002-04,SD,26.179090909090913
2002-04,TN,26.179090909090913
2002-04,TX,26.179090909090913
2002-04,UT,26.179090909090913
2002-04,VA,26.179090909090913
2002-04,VT,26.179090909090913
2002-04,WA,26.179090909090913
2002-04,WI,26.179090909090913
2002-04,WV,26.179090909090913
2002-04,WY,26.179090909090913
2002-05,AK,27.041363636363634
2002-05,AL,27.041363636363634
2002-05,AR,27.041363636363634
2002-05,AZ,27.041363636363634
2002-05,CA,27.041363636363634
2002-05,CO,27.041363636363634
2002-05,CT,27.041363636363634
2002-05,DC,27.041363636363634
2002-05,DE,27.041363636363634
2002-05,FL,27.041363636363634
2002-05,GA,27.041363636363634
2002-05,HI,27.041363636363634
2002-05,IA,27.041363636363634
2002-05,ID,27.041363636363634
2002-05,IL,27.041363636363634
2002-05,IN,27.041363636363634
2002-05,KS,27.041363636363634
2002-05,KY,27.041363636363634
2002-05,LA,27.041363636363634
2002-05,MA,27.041363636363634
2002-05,MD,27.041363636363634
2002-05,ME,27.041363636363634
2002-05,MI,27.041363636363634
2002-05,MN,27.041363636363634
2002-05,MO,27.041363636363634
2002-05,MS,27.041363636363634
2002-05,MT,27.041363636363634
2002-05,NC,27.041363636363634
2002-05,ND,27.041363636363634
2002-05,NE,27.041363636363634
2002-05,NH,27.041363636363634
2002-05,NJ,27.041363636363634
2002-05,NM,27.041363636363634
2002-05,NV,27.041363636363634
2002-05,NY,27.041363636363634
2002-05,OH,27.041363636363634
2002-05,OK,27.041363636363634
2002-05,OR,27.041363636363634
2002-05,PA,27.041363636363634
2002-05,RI,27.041363636363634
2002-05,SC,27.041363636363634
2002-05,SD,27.041363636363634
2002-05,TN,27.041363636363634
2002-05,TX,27.041363636363634
2002-05,UT,27.041363636363634
2002-05,VA,27.041363636363634
2002-05,VT,27.041363636363634
2002-05,WA,27.041363636363634
2002-05,WI,27.041363636363634
2002-05,WV,27.041363636363634
2002-05,WY,27.041363636363634
2002-06,AK,25.5185
2002-06,AL,25.5185
2002-06,AR,25.5185
2002-06,AZ,25.5185
2002-06,CA,25.5185
2002-06,CO,25.5185
2002-06,CT,25.5185
2002-06,DC,25.5185
2002-06,DE,25.5185
2002-06,FL,25.5185
2002-06,GA,25.5185
2002-06,HI,25.5185
2002-06,IA,25.5185
2002-06,ID,25.5185
2002-06,IL,25.5185
2002-06,IN,25.5185
2002-06,KS,25.5185
2002-06,KY,25.5185
2002-06,LA,25.5185
2002-06,MA,25.5185
2002-06,MD,25.5185
2002-06,ME,25.5185
2002-06,MI,25.5185
2002-06,MN,25.5185
2002-06,MO,25.5185
2002-06,MS,25.5185
2002-06,MT,25.5185
2002-06,NC,25.5185
2002-06,ND,25.5185
2002-06,NE,25.5185
2002-06,NH,25.5185
2002-06,NJ,25.5185
2002-06,NM,25.5185
2002-06,NV,25.5185
2002-06,NY,25.5185
2002-06,OH,25.5185
2002-06,OK,25.5185
